Station Category,Station #,Station Name,Katakana Name,Lat,Lon,Lat Degree,Lat Minute,Lon Degree,Lon Minute,Elevation,Precipitation,Wind,Teperature,Sunshine,Snowfall,,,,,Note 1,Note 2
a,1409,柏倉,カシワクラ,43.36166667,143.45833333,43,21.7,143,27.5,378,1,0,0,0,0,9999,99,99,,,
a,1410,上螺湾,カミラワン,43.31833333,143.80166667,43,19.1,143,48.1,232,1,0,0,0,0,9999,99,99,,,
a,1418,留真,ルシン,42.91666667,143.66166667,42,55,143,39.7,40,1,0,0,0,0,9999,99,99,,,
a,1510,帯広泉,オビヒロイズミ,42.73333333,143.21666667,42,44,143,13,149,1,1,1,0,1,9999,99,99,,,
a,1571,三股,ミツマタ,43.51000000,143.14833333,43,30.6,143,8.9,660,1,0,0,0,0,9999,99,99,,,
a,0123,安平,アビラ,42.81333333,141.82833333,42,48.8,141,49.7,32,1,0,0,0,1,9999,99,99,,,
a,0124,厚真,アツマ,42.73000000,141.88833333,42,43.8,141,53.3,20,1,1,1,1,0,9999,99,99,,,
a,0125,穂別,ホベツ,42.76166667,142.14333333,42,45.7,142,8.6,56,1,1,1,1,1,9999,99,99,,,
a,0126,森野,モリノ,42.63000000,141.24666667,42,37.8,141,14.8,170,1,1,1,1,0,9999,99,99,,,
s,47424,苫小牧,トマコマイ,42.62333333,141.54666667,42,37.4,141,32.8,6.3,1,1,1,1,1,9999,99,99,,,
a,0128,大岸,オオキシ,42.59000000,140.64333333,42,35.4,140,38.6,4,1,1,1,1,1,9999,99,99,,,
a,0129,有珠山,ウスサン,42.53166667,140.85333333,42,31.9,140,51.2,281,1,0,0,0,0,1984,10,11,,,
a,0130,白老,シラオイ,42.54333333,141.35166667,42,32.6,141,21.1,6,1,1,1,1,1,9999,99,99,,,
a,0131,鵡川,ムカワ,42.59000000,141.93333333,42,35.4,141,56,10,1,1,1,1,0,9999,99,99,,,
a,0132,伊達,ダテ,42.47500000,140.84833333,42,28.5,140,50.9,3,1,1,1,1,0,9999,99,99,,,
a,0133,登別山,ノボリベツヤマ,42.50000000,141.12166667,42,30,141,7.3,579,1,0,0,0,0,1985,6,27,,,
a,0134,登別,ノボリベツ,42.45833333,141.11833333,42,27.5,141,7.1,197,1,1,1,1,1,9999,99,99,,,
s,47423,室蘭,ムロラン,42.31166667,140.97500000,42,18.7,140,58.5,39.9,1,1,1,1,1,9999,99,99,,,
a,1067,大滝,オオタキ,42.67000000,141.07833333,42,40.2,141,4.7,390,1,1,1,1,1,9999,99,99,,,
a,1329,洞爺湖温泉,トウヤコオンセン,42.56500000,140.80666667,42,33.9,140,48.4,85,1,0,0,0,1,9999,99,99,,,
a,1429,カルルス,カルルス,42.51666667,141.10666667,42,31,141,6.4,300,1,0,0,0,0,9999,99,99,,,
a,1496,豊浦,トヨウラ,42.58333333,140.70833333,42,35,140,42.5,5,1,0,0,0,0,2000,8,23,,,
a,1498,花和,ハナワ,42.61666667,140.75666667,42,37,140,45.4,282,1,0,0,0,0,2000,6,29,,,
a,1499,虻田,アブタ,42.55000000,140.76666667,42,33,140,46,15,1,0,0,0,0,2002,12,9,,,
a,1500,壮瞥,ソウベツ,42.55500000,140.85333333,42,33.3,140,51.2,110,1,0,0,0,0,2004,4,1,,,
a,1501,入江,イリエ,42.54333333,140.78500000,42,32.6,140,47.1,38,1,0,0,0,0,2004,4,1,,,
a,1502,月浦,ツキウラ,42.59166667,140.78833333,42,35.5,140,47.3,97,1,0,0,0,0,2000,8,23,,,
a,1503,北有珠,キタウス,42.52166667,140.83333333,42,31.3,140,50,165,1,0,0,0,0,2000,8,23,,,
a,1504,洞爺湖畔,トウヤコハン,42.56833333,140.80166667,42,34.1,140,48.1,105,1,0,0,0,0,2000,12,6,,,
a,0136,日高門別,ヒダカモンベツ,42.49666667,142.05333333,42,29.8,142,3.2,47,1,1,1,1,0,9999,99,99,,,
a,0137,新和,シンワ,42.54333333,142.33333333,42,32.6,142,20,60,1,1,1,1,0,9999,99,99,,,
a,0138,ヌモトル山,ヌモトルヤマ,42.60000000,142.39500000,42,36,142,23.7,613,1,0,0,0,0,1985,10,1,,,
a,0139,笹山,ササヤマ,42.43333333,142.48166667,42,26,142,28.9,110,1,0,0,0,0,9999,99,99,,,
a,0140,静内,シズナイ,42.34333333,142.36166667,42,20.6,142,21.7,10,1,1,1,1,1,9999,99,99,,,
a,0141,ピセナイ山,ピセナイヤマ,42.35500000,142.65833333,42,21.3,142,39.5,500,1,0,0,0,0,1998,1,29,,,
s,47426,浦河,ウラカワ,42.16166667,142.77666667,42,9.7,142,46.6,36.7,1,1,1,1,1,9999,99,99,,,
a,1097,仁世宇,ニセウ,42.77166667,142.35833333,42,46.3,142,21.5,150,1,0,0,0,0,9999,99,99,,,
a,1198,三石,ミツイシ,42.24500000,142.66166667,42,14.7,142,39.7,10,1,1,1,1,0,9999,99,99,,,
a,1202,日高,ヒダカ,42.87666667,142.44166667,42,52.6,142,26.5,280,1,1,1,1,1,9999,99,99,,,
a,1264,幌満,ホロマン,42.07666667,143.03500000,42,4.6,143,2.1,0,1,0,0,0,0,9999,99,99,,,
a,1276,目黒,メグロ,42.12666667,143.31333333,42,7.6,143,18.8,17,1,0,0,0,1,9999,99,99,,,
a,1288,中杵臼,ナカキネウス,42.22333333,142.94833333,42,13.4,142,56.9,80,1,1,1,1,1,9999,99,99,,,
a,1340,えりも岬,エリモミサキ,41.92500000,143.24333333,41,55.5,143,14.6,63,1,1,1,1,0,9999,99,99,,,
a,1430,旭,アサヒ,42.62833333,142.39333333,42,37.7,142,23.6,245,1,0,0,0,1,9999,99,99,,,
a,1594,平取,ビラトリ,42.60666667,142.14666667,42,36.4,142,8.8,44,0,0,0,0,1,2004,10,11,,,
a,0143,長万部,オシャマンベ,42.52333333,140.38166667,42,31.4,140,22.9,10,1,1,1,1,1,9999,99,99,,,
a,0144,八雲,ヤクモ,42.25166667,140.27166667,42,15.1,140,16.3,8,1,1,1,1,1,9999,99,99,,,
a,0145,森,モリ,42.06666667,140.58833333,42,4,140,35.3,125,1,1,1,1,1,9999,99,99,,,
a,0146,大沼,オオヌマ,41.97666667,140.71500000,41,58.6,140,42.9,165,1,0,0,0,1,9999,99,99,,,
a,0147,川汲,カックミ,41.90500000,140.97000000,41,54.3,140,58.2,25,1,1,1,1,0,9999,99,99,2004年12月5日までの地点名「南茅部」,,
a,0148,北斗,ホクト,41.88666667,140.65333333,41,53.2,140,39.2,25,1,1,1,1,0,9999,99,99,2006年1月31日までの地点名「大野」,,
s,47430,函館,ハコダテ,41.81666667,140.75333333,41,49,140,45.2,35,1,1,1,1,1,9999,99,99,,,
a,0150,汐首,シオクビ,41.71833333,140.94500000,41,43.1,140,56.7,26,1,0,0,0,0,1984,10,18,,,
a,0151,小谷石,コタニイシ,41.54333333,140.43000000,41,32.6,140,25.8,125,1,0,0,0,0,2004,9,21,,,
a,0152,松前,マツマエ,41.42333333,140.08666667,41,25.4,140,5.2,30,1,1,1,1,0,9999,99,99,,,
a,0917,木古内,キコナイ,41.68666667,140.44500000,41,41.2,140,26.7,6,1,1,1,1,0,9999,99,99,,,
a,1265,千軒,センゲン,41.55833333,140.27166667,41,33.5,140,16.3,100,1,0,0,0,1,9999,99,99,,,
a,1416,蛾眉野,ガビノ,41.79833333,140.95000000,41,47.9,140,57,68,1,0,0,0,0,2003,3,19,,,
a,1462,高松,タカマツ,41.77000000,140.82166667,41,46.2,140,49.3,34,1,1,1,0,1,9999,99,99,,,
a,1543,戸井泊,トイトマリ,41.71666667,141.00333333,41,43,141,0.2,20,1,0,0,0,0,9999,99,99,2004年12月5日までの地点名「戸井」,,
a,1552,知内,シリウチ,41.59833333,140.37500000,41,35.9,140,22.5,24,1,0,0,0,0,9999,99,99,,,
a,0155,熊石,クマイシ,42.12833333,139.98500000,42,7.7,139,59.1,12,1,1,1,1,1,9999,99,99,,,
a,0153,せたな,セタナ,42.45000000,139.85166667,42,27,139,51.1,10,1,1,1,1,0,9999,99,99,2005年10月2日までの地点名「瀬棚」,,
a,0154,今金,イマカネ,42.42833333,140.00833333,42,25.7,140,0.5,19,1,1,1,1,1,9999,99,99,,,
a,0156,潮見,シオミ,42.03833333,140.08833333,42,2.3,140,5.3,50,1,0,0,0,0,9999,99,99,,,
s,47428,江差,エサシ,41.86666667,140.12333333,41,52,140,7.4,3.7,1,1,1,1,1,9999,99,99,,,
a,1199,奥尻,オクシリ,42.24833333,139.55666667,42,14.9,139,33.4,5,1,1,1,1,0,9999,99,99,,,
a,1200,鶉,ウズラ,41.93000000,140.31166667,41,55.8,140,18.7,53,1,1,1,1,1,9999,99,99,,,
a,1205,石崎,イシザキ,41.70000000,140.02833333,41,42,140,1.7,5,1,0,0,0,0,9999,99,99,,,
a,1513,米岡,ヨネオカ,42.07166667,139.43166667,42,4.3,139,25.9,49,1,1,1,0,0,9999,99,99,,,
a,0158,障子山,ショウジヤマ,41.27666667,141.09666667,41,16.6,141,5.8,740,1,0,0,0,0,2005,10,21,,,
s,47576,むつ,ムツ,41.28333333,141.21000000,41,17,141,12.6,2.9,1,1,1,1,1,9999,99,99,1970年4月16日までの地点名「田名部」,,
a,0160,蟹田,カニタ,41.04500000,140.63333333,41,2.7,140,38,5,1,1,1,1,0,9999,99,99,,,
s,47575,青森,アオモリ,40.82166667,140.76833333,40,49.3,140,46.1,2.8,1,1,1,1,1,9999,99,99,,,
a,0162,野辺地,ノヘジ,40.88500000,141.16000000,40,53.1,141,9.6,14,1,1,1,1,1,9999,99,99,,,
a,0163,鰺ケ沢,アジガサワ,40.77666667,140.20500000,40,46.6,140,12.3,40,1,1,1,1,1,9999,99,99,,,
a,0164,五所川原,ゴショガワラ,40.80833333,140.45833333,40,48.5,140,27.5,9,1,1,1,1,1,9999,99,99,,,
s,47574,深浦,フカウラ,40.64500000,139.93166667,40,38.7,139,55.9,66.1,1,1,1,1,1,9999,99,99,,,
a,0166,弘前,ヒロサキ,40.61166667,140.45500000,40,36.7,140,27.3,30,1,1,1,1,1,9999,99,99,,,
a,0167,黒石,クロイシ,40.66666667,140.58500000,40,40,140,35.1,30,1,1,1,1,0,9999,99,99,,,
a,0168,八甲田山,ハッコウダサン,40.67500000,140.85833333,40,40.5,140,51.5,1310,1,0,0,0,0,2009,11,2,,,
a,0169,三沢,ミサワ,40.67500000,141.37500000,40,40.5,141,22.5,39,1,1,1,1,0,9999,99,99,,,
a,0170,四兵衛森,シヘイモリ,40.55166667,140.20666667,40,33.1,140,12.4,645,1,0,0,0,0,1996,10,14,,,
a,0171,毛無山,ケナシヤマ,40.55166667,140.75333333,40,33.1,140,45.2,940,1,0,0,0,0,1983,9,12,,,
a,0172,十和田,トワダ,40.59500000,141.24666667,40,35.7,141,14.8,42,1,1,1,1,1,9999,99,99,,,
s,47581,八戸,ハチノヘ,40.52666667,141.52166667,40,31.6,141,31.3,27.1,1,1,1,1,1,9999,99,99,,,
a,0174,大鰐,オオワニ,40.53000000,140.55500000,40,31.8,140,33.3,63,1,0,0,0,0,9999,99,99,,,
a,0175,碇ケ関,イカリガセキ,40.48166667,140.62000000,40,28.9,140,37.2,135,1,1,1,1,1,9999,99,99,,,
a,0176,空岱山,ソラダイヤマ,40.43833333,140.70833333,40,26.3,140,42.5,585,1,0,0,0,0,1994,10,26,,,
a,0177,休屋,ヤスミヤ,40.42666667,140.89833333,40,25.6,140,53.9,414,1,1,1,1,0,9999,99,99,,,
a,0178,朝日奈岳,アサヒナダケ,40.32500000,141.04833333,40,19.5,141,2.9,710,1,0,0,0,0,2009,11,2,,,
a,0179,三戸,サンノヘ,40.38333333,141.25666667,40,23,141,15.4,60,1,1,1,1,1,9999,99,99,,,
a,1026,今別,イマベツ,41.18000000,140.48166667,41,10.8,140,28.9,30,1,1,1,1,1,9999,99,99,,,
a,1027,六ケ所,ロッカショ,40.88500000,141.27166667,40,53.1,141,16.3,80,1,1,1,1,0,9999,99,99,,,
a,1041,大間,オオマ,41.52666667,140.91166667,41,31.6,140,54.7,14,1,1,1,1,1,9999,99,99,,,
a,1042,大和山,ヤマトヤマ,40.84833333,140.98500000,40,50.9,140,59.1,137,1,0,0,0,0,9999,99,99,,,
a,1079,酸ケ湯,スカユ,40.64833333,140.84833333,40,38.9,140,50.9,890,1,1,1,1,1,9999,99,99,,,
a,1108,岳,ダケ,40.62833333,140.26333333,40,37.7,140,15.8,438,1,0,0,0,0,9999,99,99,,,
a,1110,長慶平,チョウケイダイラ,40.61833333,139.99666667,40,37.1,139,59.8,242,1,0,0,0,0,1977,9,1,,,
a,1119,市浦,シウラ,41.05666667,140.34666667,41,3.4,140,20.8,20,1,1,1,1,0,9999,99,99,,,
a,1122,小田野沢,オダノサワ,41.23500000,141.39666667,41,14.1,141,23.8,6,1,1,1,1,0,9999,99,99,,,
a,1124,脇野沢,ワキノサワ,41.14500000,140.82166667,41,8.7,140,49.3,15,1,1,1,1,1,9999,99,99,,,
a,1183,七戸,シチノヘ,40.70833333,141.12833333,40,42.5,141,7.7,57,1,0,0,0,0,9999,99,99,,,
a,1272,戸来,ヘライ,40.46833333,141.17666667,40,28.1,141,10.6,125,1,0,0,0,0,9999,99,99,,,
a,1406,温川,ヌルカワ,40.51500000,140.78333333,40,30.9,140,47,404,1,0,0,0,0,9999,99,99,,,
a,1495,青森大谷,アオモリオオタニ,40.73333333,140.68833333,40,44,140,41.3,198,1,1,1,0,0,9999,99,99,,,
a,1559,湯野川,ユノカワ,41.31333333,140.95666667,41,18.8,140,57.4,162,1,0,0,0,0,9999,99,99,,,
a,0180,田代岳,タシロダケ,40.41166667,140.40000000,40,24.7,140,24,800,1,0,0,0,0,2005,4,20,,,
a,0181,陣場,ジンバ,40.40333333,140.60833333,40,24.2,140,36.5,176,1,0,0,0,0,9999,99,99,,,
a,0182,杉沢山,スギサワヤマ,40.36500000,140.81000000,40,21.9,140,48.6,670,1,0,0,0,0,1983,9,20,,,
a,0183,能代,ノシロ,40.19833333,140.03166667,40,11.9,140,1.9,6,1,1,1,1,1,9999,99,99,,,
a,0184,鷹巣,タカノス,40.22666667,140.37166667,40,13.6,140,22.3,29,1,1,1,1,1,9999,99,99,,,
a,0185,鹿角,カヅノ,40.21500000,140.78666667,40,12.9,140,47.2,123,1,1,1,1,1,9999,99,99,1991年7月18日までの地点名「毛馬内」,,
a,0186,湯瀬,ユゼ,40.12000000,140.84000000,40,7.2,140,50.4,214,1,1,1,1,0,9999,99,99,,,
a,0187,森吉山,モリヨシヤマ,40.00500000,140.51833333,40,0.3,140,31.1,800,1,0,0,0,0,2009,11,2,,,
a,0188,五城目,ゴジョウメ,39.93833333,140.11500000,39,56.3,140,6.9,6,1,1,1,1,1,9999,99,99,,,
a,0189,男鹿本山,オガホンザン,39.89166667,139.76666667,39,53.5,139,46,440,1,0,0,0,0,1984,11,1,,,
s,47582,秋田,アキタ,39.71666667,140.09833333,39,43,140,5.9,6.3,1,1,1,1,1,9999,99,99,,,
a,0191,太平山,タイヘイザン,39.78333333,140.25000000,39,47,140,15,600,1,0,0,0,0,1984,10,31,,,
a,0192,岩見三内,イワミサンナイ,39.70666667,140.28666667,39,42.4,140,17.2,41,1,1,1,1,0,9999,99,99,,,
a,0193,角館,カクノダテ,39.60333333,140.55666667,39,36.2,140,33.4,56,1,1,1,1,1,9999,99,99,,,
a,0194,田沢湖,タザワコ,39.69833333,140.73166667,39,41.9,140,43.9,230,1,1,1,1,0,9999,99,99,,,
a,0195,大曲,オオマガリ,39.49000000,140.49500000,39,29.4,140,29.7,30,1,1,1,1,0,9999,99,99,,,
a,0196,本荘,ホンジョウ,39.36000000,140.05500000,39,21.6,140,3.3,11,1,1,1,1,1,9999,99,99,,,
a,0197,保呂羽山,ホロハヤマ,39.36833333,140.31666667,39,22.1,140,19,340,1,0,0,0,0,2005,4,20,,,
a,0198,横手,ヨコテ,39.32000000,140.55500000,39,19.2,140,33.3,59,1,1,1,1,1,9999,99,99,,,
a,0199,にかほ,ニカホ,39.25500000,139.91333333,39,15.3,139,54.8,7,1,1,1,1,0,9999,99,99,2013年10月15日までの地点名「象潟」,,
a,0200,矢島,ヤシマ,39.23500000,140.13666667,39,14.1,140,8.2,46,1,1,1,1,1,9999,99,99,,,
a,0201,三森山,ミツモリヤマ,39.22166667,140.71666667,39,13.3,140,43,570,1,0,0,0,0,1994,10,5,,,
a,0202,湯沢,ユザワ,39.18666667,140.46333333,39,11.2,140,27.8,74,1,1,1,1,1,9999,99,99,,,
a,0203,姥井戸山,ウバイドヤマ,39.09333333,140.33500000,39,5.6,140,20.1,690,1,0,0,0,0,1983,9,12,,,
a,0204,湯の岱,ユノタイ,38.96000000,140.52833333,38,57.6,140,31.7,335,1,1,1,1,1,9999,99,99,,,
a,0912,大館,オオダテ,40.25166667,140.50500000,40,15.1,140,30.3,49,1,1,1,1,0,9999,99,99,,,
a,1035,大潟,オオガタ,40.00000000,139.95000000,40,0,139,57,-3,1,1,1,1,0,9999,99,99,,,
a,1036,男鹿,オガ,39.91166667,139.90000000,39,54.7,139,54,20,1,1,1,1,0,9999,99,99,,,
a,1043,八森,ハチモリ,40.41333333,139.94833333,40,24.8,139,56.9,34,1,1,1,1,0,9999,99,99,,,
a,1050,大正寺,ダイショウジ,39.52666667,140.23333333,39,31.6,140,14,20,1,1,1,1,1,9999,99,99,,,
a,1109,東成瀬,ヒガシナルセ,39.17833333,140.64833333,39,10.7,140,38.9,191,1,0,0,0,0,9999,99,99,,,
a,1115,比立内,ヒタチナイ,39.90333333,140.45000000,39,54.2,140,27,210,1,0,0,0,0,9999,99,99,,,
a,1117,東由利,ヒガシユリ,39.30500000,140.28833333,39,18.3,140,17.3,117,1,1,1,1,0,9999,99,99,,,
a,1131,阿仁合,アニアイ,39.99333333,140.40333333,39,59.6,140,24.2,120,1,1,1,1,1,9999,99,99,,,
a,1167,鎧畑,ヨロイバタ,39.77500000,140.66500000,39,46.5,140,39.9,281,1,0,0,0,0,9999,99,99,,,
a,1273,藤里,フジサト,40.32000000,140.29333333,40,19.2,140,17.6,68,1,0,0,0,0,9999,99,99,,,
a,1278,桧木内,ヒノキナイ,39.81166667,140.58500000,39,48.7,140,35.1,255,1,0,0,0,0,9999,99,99,,,
a,1289,八幡平,ハチマンタイ,40.01333333,140.80166667,40,0.8,140,48.1,578,1,1,1,1,0,9999,99,99,,,
a,1407,笹子,ジネゴ,39.10333333,140.29333333,39,6.2,140,17.6,200,1,0,0,0,0,9999,99,99,,,
a,1408,藤原,フジワラ,40.35500000,140.78000000,40,21.3,140,46.8,280,1,0,0,0,0,9999,99,99,,,
a,1422,男鹿真山,オガシンザン,39.93833333,139.78166667,39,56.3,139,46.9,84,1,0,0,0,0,9999,99,99,,,
a,1425,仁別,ニベツ,39.80000000,140.21666667,39,48,140,13,179,1,0,0,0,0,9999,99,99,,,
a,1463,脇神,ワキガミ,40.19166667,140.37166667,40,11.5,140,22.3,84,1,1,1,0,0,9999,99,99,,,
a,1511,雄和,ユウワ,39.61500000,140.21833333,39,36.9,140,13.1,91,1,1,1,0,0,9999,99,99,,,
a,1652,田沢湖高原,タザワココウゲン,39.77833333,140.76166667,39,46.7,140,45.7,652,1,0,0,0,0,9999,99,99,,,
a,1652,田沢湖高原,タザワココウゲン,39.77833333,140.76166667,39,46.7,140,45.7,652,1,0,0,0,0,9999,99,99,,,
a,0205,種市,タネイチ,40.40333333,141.70000000,40,24.2,141,42,70,1,1,1,1,0,9999,99,99,,,
a,0206,軽米,カルマイ,40.31666667,141.47333333,40,19,141,28.4,153,1,1,1,1,0,9999,99,99,,,
a,0207,二戸,ニノヘ,40.29833333,141.29833333,40,17.9,141,17.9,87,1,1,1,1,1,9999,99,99,,,
a,0208,折爪岳,オリヅメダケ,40.26333333,141.37500000,40,15.8,141,22.5,844,1,0,0,0,0,2009,11,2,,,
a,0209,久慈,クジ,40.16833333,141.74833333,40,10.1,141,44.9,13,1,1,1,1,1,9999,99,99,,,
a,0210,西岳,ニシダケ,40.08333333,141.17333333,40,5,141,10.4,1008,1,0,0,0,0,2009,11,2,,,
a,0211,葛巻,クズマキ,40.03833333,141.43666667,40,2.3,141,26.2,390,1,1,1,1,1,9999,99,99,,,
a,0212,袖山,ソデヤマ,40.02500000,141.52500000,40,1.5,141,31.5,1144,1,0,0,0,0,2009,11,2,,,
a,0213,茶臼岳,チャウスダケ,39.94500000,140.90500000,39,56.7,140,54.3,1443,1,0,0,0,0,2009,11,2,,,
a,0214,岩手松尾,イワテマツオ,39.95166667,141.06500000,39,57.1,141,3.9,275,1,1,1,1,1,9999,99,99,,,
a,0215,岩手山,イワテヤマ,39.84000000,140.95000000,39,50.4,140,57,1403,1,0,0,0,0,2005,10,21,,,
a,0216,岩洞,ガンドウ,39.82500000,141.37500000,39,49.5,141,22.5,678,1,0,0,0,0,2000,9,30,,,
a,0217,大森山,オオモリヤマ,39.81833333,141.52000000,39,49.1,141,31.2,1073,1,0,0,0,0,2009,11,2,,,
a,0218,岩泉,イワイズミ,39.84666667,141.79500000,39,50.8,141,47.7,105,1,1,1,1,1,9999,99,99,,,
a,0219,駒ケ岳,コマガタケ,39.73333333,140.79166667,39,44,140,47.5,1003,1,0,0,0,0,2005,4,20,,,
a,0220,害鷹森,ガイタカモリ,39.70833333,141.60333333,39,42.5,141,36.2,1278,1,0,0,0,0,2003,10,21,,,
a,0221,雫石,シズクイシ,39.69666667,140.97500000,39,41.8,140,58.5,195,1,1,1,1,1,9999,99,99,,,
s,47584,盛岡,モリオカ,39.69833333,141.16500000,39,41.9,141,9.9,155.2,1,1,1,1,1,9999,99,99,,,
s,47585,宮古,ミヤコ,39.64666667,141.96500000,39,38.8,141,57.9,42.5,1,1,1,1,1,9999,99,99,,,
a,0224,薬師岳,ヤクシダケ,39.52833333,141.49666667,39,31.7,141,29.8,1604,1,0,0,0,0,2005,10,20,,,
a,0225,黒森山,クロモリヤマ,39.49500000,140.79166667,39,29.7,140,47.5,644,1,0,0,0,0,1993,8,1,,,
a,0226,豊沢,トヨサワ,39.48000000,140.96833333,39,28.8,140,58.1,300,1,0,0,0,0,9999,99,99,1983年11月15日までの地点名「駒頭山」,,
a,0227,花巻,ハナマキ,39.42833333,141.13500000,39,25.7,141,8.1,90,1,1,1,0,0,9999,99,99,,,
a,0228,大迫,オオハサマ,39.47000000,141.27833333,39,28.2,141,16.7,150,1,1,1,1,0,9999,99,99,,,
a,0229,湯田,ユダ,39.31000000,140.77666667,39,18.6,140,46.6,250,1,1,1,1,1,9999,99,99,,,
a,0230,北上,キタカミ,39.28833333,141.11000000,39,17.3,141,6.6,61,1,1,1,1,1,9999,99,99,,,
a,0231,遠野,トオノ,39.33833333,141.54333333,39,20.3,141,32.6,275,1,1,1,1,1,9999,99,99,,,
a,0232,五葉山,ゴヨウサン,39.17666667,141.66166667,39,10.6,141,39.7,560,1,0,0,0,0,2009,11,2,,,
a,0233,釜石,カマイシ,39.27000000,141.87833333,39,16.2,141,52.7,5,1,1,1,1,0,9999,99,99,,,
a,0234,岳山,ダケヤマ,39.13333333,140.87666667,39,8,140,52.6,973,1,0,0,0,0,2005,10,19,,,
a,0235,若柳,ワカヤナギ,39.13166667,141.06333333,39,7.9,141,3.8,100,1,1,1,1,0,9999,99,99,,,
a,0236,江刺,エサシ,39.18333333,141.16166667,39,11,141,9.7,42,1,1,1,1,0,9999,99,99,,,
s,47512,大船渡,オオフナト,39.06333333,141.71333333,39,3.8,141,42.8,36.9,1,1,1,1,1,9999,99,99,,,
a,0238,一関,イチノセキ,38.93333333,141.12500000,38,56,141,7.5,32,1,1,1,1,1,9999,99,99,,,
a,0239,千厩,センマヤ,38.92166667,141.33000000,38,55.3,141,19.8,120,1,1,1,1,0,9999,99,99,,,
a,0240,室根山,ムロネヤマ,38.97000000,141.45000000,38,58.2,141,27,883,1,0,0,0,0,2005,10,18,,,
a,1028,祭畤,マツルベ,39.01166667,140.86500000,39,0.7,140,51.9,350,1,0,0,0,1,9999,99,99,,,
a,1032,好摩,コウマ,39.86833333,141.16666667,39,52.1,141,10,205,1,1,1,1,0,9999,99,99,,,
a,1033,山田,ヤマダ,39.45000000,141.95666667,39,27,141,57.4,24,1,1,1,1,0,9999,99,99,,,
a,1037,大野,オオノ,40.28166667,141.66666667,40,16.9,141,40,200,1,0,0,0,0,9999,99,99,,,
a,1045,衣川,コロモガワ,39.05000000,141.04500000,39,3,141,2.7,75,1,0,0,0,0,9999,99,99,,,
a,1078,薮川,ヤブカワ,39.78333333,141.32833333,39,47,141,19.7,680,1,1,1,1,0,9999,99,99,2012年5月31日までの地点名「藪川」,,
a,1113,米里,ヨネサト,39.23333333,141.31000000,39,14,141,18.6,170,1,0,0,0,0,9999,99,99,,,
a,1118,沢内,サワウチ,39.48000000,140.79666667,39,28.8,140,47.8,327,1,1,1,1,0,9999,99,99,,,
a,1120,荒屋,アラヤ,40.10333333,141.05000000,40,6.2,141,3,290,1,1,1,1,0,9999,99,99,,,
a,1123,普代,フダイ,40.00333333,141.88333333,40,0.2,141,53,8,1,1,1,1,0,9999,99,99,,,
a,1128,紫波,シワ,39.54666667,141.12666667,39,32.8,141,7.6,125,1,1,1,1,0,9999,99,99,,,
a,1168,葛根田,カッコンダ,39.77666667,140.94500000,39,46.6,140,56.7,350,1,0,0,0,0,9999,99,99,,,
a,1206,住田,スミタ,39.14166667,141.57333333,39,8.5,141,34.4,80,1,1,1,1,0,9999,99,99,,,
a,1212,小本,オモト,39.84666667,141.96333333,39,50.8,141,57.8,3,1,1,1,1,0,9999,99,99,,,
a,1215,奥中山,オクナカヤマ,40.06000000,141.22500000,40,3.6,141,13.5,430,1,1,1,1,1,9999,99,99,,,
a,1219,山形,ヤマガタ,40.14833333,141.57166667,40,8.9,141,34.3,290,1,1,1,1,0,9999,99,99,,,
a,1224,川井,カワイ,39.59833333,141.68166667,39,35.9,141,40.9,192,1,1,1,1,0,9999,99,99,,,
a,1225,門馬,カドマ,39.63333333,141.43666667,39,38,141,26.2,620,1,1,1,1,0,1993,10,7,,,
a,1332,下戸鎖,シモトクサリ,40.08333333,141.71166667,40,5,141,42.7,239,1,0,0,0,0,9999,99,99,,,
a,1447,区界,クザカイ,39.65000000,141.35333333,39,39,141,21.2,760,1,1,1,1,1,9999,99,99,,,
a,1508,大槌,オオツチ,39.43833333,141.80666667,39,26.3,141,48.4,120,1,0,0,0,0,9999,99,99,,,
a,1557,大東,ダイトウ,39.03833333,141.29666667,39,2.3,141,17.8,140,1,0,0,0,0,9999,99,99,,,
a,1558,金ヶ崎,カネガサキ,39.22500000,141.01500000,39,13.5,141,0.9,170,1,0,0,0,0,9999,99,99,,,
a,1560,滝沢,タキザワ,39.78000000,141.09666667,39,46.8,141,5.8,210,1,0,0,0,0,9999,99,99,,,
a,1563,附馬牛,ツキモウシ,39.45666667,141.50666667,39,27.4,141,30.4,440,1,0,0,0,0,9999,99,99,,,
a,1598,厳美,ゲンビ,38.98333333,140.91166667,38,59,140,54.7,230,1,0,0,0,0,2008,9,2,,,
a,1598,厳美,ゲンビ,38.98333333,140.91166667,38,59,140,54.7,230,1,0,0,0,0,2008,9,2,,,
a,1627,刈屋,カリヤ,39.64166667,141.77333333,39,38.5,141,46.4,140,1,0,0,0,0,9999,99,99,,,
a,1628,新町,シンチョウ,39.36000000,141.90666667,39,21.6,141,54.4,2,1,1,1,0,0,9999,99,99,2014年5月28日までの地点名「小鎚」,,
a,1629,陸前高田,リクゼンタカタ,39.02500000,141.63000000,39,1.5,141,37.8,61,1,1,1,0,0,9999,99,99,,,
a,1653,一方井,イッカタイ,39.97333333,141.16666667,39,58.4,141,10,285,1,0,0,0,0,9999,99,99,,,
a,0241,栗駒山,クリコマヤマ,38.94500000,140.80333333,38,56.7,140,48.2,1100,1,0,0,0,0,1979,10,30,,,
